Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
380405	380405	Blastocystis sp. 05/243		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 05/243	380405	FALSE
380406	380406	Blastocystis sp. 05/259		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 05/259	380406	FALSE
380407	380407	Blastocystis sp. 05/345		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 05/345	380407	FALSE
380408	380408	Blastocystis sp. 05/356		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 05/356	380408	FALSE
380409	380409	Blastocystis sp. 05/51		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 05/51	380409	FALSE
380410	380410	Blastocystis sp. 05/521		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 05/521	380410	FALSE
380411	380411	Blastocystis sp. 05/542		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 05/542	380411	FALSE
380412	380412	Blastocystis sp. 05/543		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 05/543	380412	FALSE
380413	380413	Blastocystis sp. 05/709		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 05/709	380413	FALSE
380414	380414	Blastocystis sp. 05/MW		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 05/MW	380414	FALSE
380415	380415	Blastocystis sp. 06/258		SPECIES				no	heterokonts	Eukaryota	2759					Bigyra	2683628	Opalinata	42740	Blastocystidae	2547934	Blastocystis	12967	Blastocystis sp. 06/258	380415	FALSE
381667	381667	Dictyota acutiloba	J.Agardh, 1848	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota acutiloba	381667	TRUE
381669	381669	Dictyota canaliculata	O.De Clerck & E.Coppejans, 1997	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota canaliculata	381669	TRUE
381670	381670	Dictyota ceylanica	KuÌtzing, 1859	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota ceylanica	381670	TRUE
381671	381671	Dictyota ciliolata	Sonder ex KuÌtzing, 1859	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota ciliolata	381671	TRUE
381673	381673	Dictyota friabilis	Setchell, 1926	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota friabilis	381673	TRUE
381674	381674	Dictyota hamifera	Setchell, 1926	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota hamifera	381674	TRUE
381675	381675	Dictyota jamaicensis	W.R.Taylor, 1960	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota jamaicensis	381675	TRUE
381676	381676	Dictyota mertensii	(C.Martius) KuÌtzing, 1859	SPECIES	Ulva mertensii	C.Martius, 1828		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota mertensii	381676	TRUE
381677	381677	Dictyota naevosa	(Suhr) Montagne, 1840	SPECIES	Zonaria naevosa	Suhr, 1834		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota naevosa	381677	TRUE
381678	381678	Dictyota pulchella	HoÌrnig & Schnetter, 1988	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota pulchella	381678	TRUE
381680	381680	Dictyota sandvicensis	Sonder, 1859	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota sandvicensis	381680	TRUE
381681	381681	Dilophus alternans	J.Agardh, 1882	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dilophus	157015	Dilophus alternans	381681	TRUE
381683	381683	Dictyota fastigiata	Sonder, 1845	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota fastigiata	381683	TRUE
381684	381684	Rugulopteryx marginata	(J.Agardh) De Clerck & Coppejans, 2006	SPECIES	Dilophus marginatus	J.Agardh, 1894		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Rugulopteryx	499622	Rugulopteryx marginata	381684	TRUE
381688	381688	Distromium didymothrix	Allender & Kraft, 1983	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Distromium	156998	Distromium didymothrix	381688	TRUE
381689	381689	Homoeostrichus sinclairii	(J.D.Hooker & Harvey) J.Agardh, 1894	SPECIES	Zonaria sinclairii	J.D.Hooker & Harvey, 1845		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Homoeostrichus	200419	Homoeostrichus sinclairii	381689	TRUE
381690	381690	Pachydictyon paniculatum	(J.Agardh) J.Agardh, 1894	SPECIES	Dictyota paniculata	J.Agardh, 1841		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Pachydictyon	157002	Pachydictyon paniculatum	381690	TRUE
381691	381691	Dictyota polyclada	Sonder ex KuÌtzing, 1859	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota polyclada	381691	TRUE
381692	381692	Padina boergesenii	Allender & Kraft, 1983	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Padina	157004	Padina boergesenii	381692	TRUE
381693	381693	Spatoglossum solieri	(Chauvin ex Montagne) KuÌtzing, 1843	SPECIES	Dictyota solieri	Chauvin ex Montagne, 1836		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Spatoglossum	157006	Spatoglossum solieri	381693	TRUE
381694	381694	Stypopodium flabelliforme	Weber-van Bosse, 1913	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Stypopodium	200427	Stypopodium flabelliforme	381694	TRUE
381695	381695	Stypopodium hawaiiensis	(Doty & Newhouse) I.A.Abbott, 1977	SPECIES	Zonaria hawaiiensis	Doty & Newhouse, 1966		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Stypopodium	200427	Stypopodium hawaiiensis	381695	TRUE
381696	381696	Zonaria spiralis	(J.Agardh) Papenfuss, 1944	SPECIES	Homoeostrichus spiralis	J.Agardh, 1894		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Zonaria	157008	Zonaria spiralis	381696	TRUE
381697	381697	Zonaria subarticulata	(J.V.Lamouroux) Papenfuss, 1944	SPECIES	Dictyota subarticulata	J.V.Lamouroux, 1809		no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Zonaria	157008	Zonaria subarticulata	381697	TRUE
381702	381702	Scoresbyellaceae		FAMILY				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Scoresbyellaceae	381702					TRUE
381703	381703	Scoresbyella		GENUS				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Scoresbyellaceae	381702	Scoresbyella	381703			TRUE
381704	381704	Scoresbyella profunda	Womersley, 1987	SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Scoresbyellaceae	381702	Scoresbyella	381703	Scoresbyella profunda	381704	TRUE
381705	381705	Dictyota sp. KZN2305		SPECIES				no	brown algae	Eukaryota	2759					Phaeophyceae	2870	Dictyotales	2873	Dictyotaceae	2874	Dictyota	2875	Dictyota sp. KZN2305	381705	FALSE
381960	381960	Pythium sp. Py292		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Pythium	4797	Pythium sp. Py292	381960	FALSE
381961	381961	Pythium sp. Py293		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Pythium	4797	Pythium sp. Py293	381961	FALSE
381962	381962	Pythium sp. Py294		SPECIES				no	oomycetes	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Pythiales	121069	Pythiaceae	4782	Pythium	4797	Pythium sp. Py294	381962	FALSE
381967	381967	Peronospora sp. AM-2006		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. AM-2006	381967	FALSE
382360	382360	Cyclotella atomus	Hustedt, 1937	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Cyclotella	29203	Cyclotella atomus	382360	TRUE
382361	382361	Cyclotella bodanica	Eulenstein ex Grunow, 1878	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Cyclotella	29203	Cyclotella bodanica	382361	TRUE
382362	382362	Cyclotella distinguenda	Hustedt, 1928	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Cyclotella	29203	Cyclotella distinguenda	382362	TRUE
382364	382364	Cyclotella striata	(KuÌtzing) Grunow, 1880	SPECIES	Coscinodiscus striatus	KuÌtzing, 1844		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Cyclotella	29203	Cyclotella striata	382364	TRUE
382365	382365	Detonula pumila	(Castracane) Gran, 1900	SPECIES	Lauderia pumila	Castracane, 1886		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Detonula	83370	Detonula pumila	382365	TRUE
382366	382366	Lauderia annulata	Cleve, 1873	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Lauderiaceae	49253	Lauderia	49254	Lauderia annulata	382366	TRUE
382367	382367	Stephanodiscus agassizensis	HaÌk. & Kling, 1989	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Stephanodiscus	29206	Stephanodiscus agassizensis	382367	TRUE
382368	382368	Stephanodiscus binderanus	(KuÌtzing) Krieger, 1927	SPECIES	Melosira binderana	KuÌtzing, 1844		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Stephanodiscus	29206	Stephanodiscus binderanus	382368	TRUE
382369	382369	Stephanodiscus parvus	Stoermer & HaÌkansson, 1984	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Stephanodiscus	29206	Stephanodiscus parvus	382369	TRUE
382370	382370	Stephanodiscus reimerii	Theriot & Stoermer, 1992	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Stephanodiscus	29206	Stephanodiscus reimerii	382370	TRUE
382371	382371	Thalassiosira gessneri	Hustedt, 1956	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Thalassiosira	35127	Thalassiosira gessneri	382371	TRUE
382372	382372	Thalassiosira nodulolineata	(Hendey) Hasle & Fryxell, 1977	SPECIES	Coscinodiscus nodulolineatus	Hendey, 1958		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Thalassiosira	35127	Thalassiosira nodulolineata	382372	TRUE
382373	382373	Thalassiosira pacifica	Gran & Angst, 1931	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Thalassiosira	35127	Thalassiosira pacifica	382373	TRUE
382376	382376	Bacterosira		GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Bacterosira	382376			TRUE
382377	382377	Bacterosira bathyomphala	(Cleve) Syvertsen & Hasle, 1993	SPECIES	Coscinodiscus bathyomphalus	Cleve, 1883		no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Bacterosira	382376	Bacterosira bathyomphala	382377	TRUE
382378	382378	Cyclostephanos		GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Cyclostephanos	382378			TRUE
382379	382379	Cyclostephanos invisitatus	(Hohn & Hellermann) Theriot, Stoermer & HaÌkasson, 1988	SPECIES	Stephanodiscus invisitatus	M.H.Hohn & Hellerman, 1963		yes	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Cyclostephanos	382378	Cyclostephanos invisitatus	382379	TRUE
382380	382380	Cyclostephanos tholiformis	Stoermer, HaÌkansson & Theriot, 1987	SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Cyclostephanos	382378	Cyclostephanos tholiformis	382380	TRUE
382381	382381	Discostella		GENUS				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Discostella	382381			TRUE
382386	382386	Cyclotella sp. L1844		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Cyclotella	29203	Cyclotella sp. L1844	382386	FALSE
382387	382387	Thalassiosira sp. CCMP353		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Thalassiosira	35127	Thalassiosira sp. CCMP353	382387	FALSE
382388	382388	Thalassiosira sp. CCMP1065		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Thalassiosira	35127	Thalassiosira sp. CCMP1065	382388	FALSE
382390	382390	Thalassiosira sp. CC03-04		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Thalassiosirales	33847	Thalassiosiraceae	29202	Thalassiosira	35127	Thalassiosira sp. CC03-04	382390	FALSE
382391	382391	Discostella sp. L435		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Discostella	382381	Discostella sp. L435	382391	FALSE
382392	382392	Cyclostephanos sp. WTC16		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Cyclostephanos	382378	Cyclostephanos sp. WTC16	382392	FALSE
382393	382393	Stephanodiscus sp. Y98-1		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Stephanodiscus	29206	Stephanodiscus sp. Y98-1	382393	FALSE
382398	382398	Discostella sp. L1360		SPECIES				no	diatoms	Eukaryota	2759			Bacillariophyta	2836	Coscinodiscophyceae	33836	Stephanodiscales	2910910	Stephanodiscaceae	1365474	Discostella	382381	Discostella sp. L1360	382398	FALSE
382652	382652	Labyrinthula terrestris	D.M.Bigelow, M.W.Olsen & Gilb., 2005	SPECIES				yes	slime nets	Eukaryota	2759					Bigyra	2683628	Labyrinthulida	2699527	Labyrinthulaceae	35132	Labyrinthula	35133	Labyrinthula terrestris	382652	TRUE
382704	382704	Synura sp. HCB-2005		SPECIES				no	heterokonts	Eukaryota	2759					Synurophyceae	33859	Synurales	420622	Mallomonadaceae	420617	Synura	2991	Synura sp. HCB-2005	382704	FALSE
382729	382729	Phytophthora sp. MN20FF		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Phytophthora	4783	Phytophthora sp. MN20FF	382729	FALSE
382730	382730	Phytophthora sp. MN1		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Phytophthora	4783	Phytophthora sp. MN1	382730	FALSE
383386	383386	Peronospora sp. isolate 079401,55 (BR)		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. isolate 079401,55 (BR)	383386	FALSE
383387	383387	Peronospora sp. isolate 079403,57 (BR)		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. isolate 079403,57 (BR)	383387	FALSE
383388	383388	Peronospora sp. isolate 079405,59 (BR)		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. isolate 079405,59 (BR)	383388	FALSE
383389	383389	Peronospora sp. isolate 079409,63 (BR)		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. isolate 079409,63 (BR)	383389	FALSE
383390	383390	Peronospora sp. isolate 079413,67 (BR)		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. isolate 079413,67 (BR)	383390	FALSE
383391	383391	Peronospora sp. isolate UASWS0236		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. isolate UASWS0236	383391	FALSE
383392	383392	Peronospora sp. isolate UASWS0237		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. isolate UASWS0237	383392	FALSE
383393	383393	Peronospora sp. isolate UASWS0238		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. isolate UASWS0238	383393	FALSE
383394	383394	Peronospora sp. isolate UASWS0239		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. isolate UASWS0239	383394	FALSE
383395	383395	Peronospora sp. isolate UASWS0240		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. isolate UASWS0240	383395	FALSE
383396	383396	Peronospora sp. isolate UASWS0241		SPECIES				no	downy mildews	Eukaryota	2759			Oomycota	4762	Peronosporomycetes	3418804	Peronosporales	4776	Peronosporaceae	4777	Peronospora	70742	Peronospora sp. isolate UASWS0241	383396	FALSE
383623	383623	Schizochytrium sp. BR2.1.2		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Schizochytrium	4772	Schizochytrium sp. BR2.1.2	383623	FALSE
383624	383624	Schizochytrium sp. PJ10.4		SPECIES				no	slime nets	Eukaryota	2759					Bigyra	2683628	Thraustochytrida	2699528	Thraustochytriidae	33674	Schizochytrium	4772	Schizochytrium sp. PJ10.4	383624	FALSE
